Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Validate OHRM Navigation_TestSuite,Chrome 121.0.0.0,,,07-02-2024 00:33:23,07-02-2024 00:33:52,28.975s,FAILED
,,,,,,,
Test Cases/Built In Keywords/TC_Validate OHRM Navigation_001,Chrome 121.0.0.0,,,07-02-2024 00:33:25,07-02-2024 00:33:52,27.629s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,07-02-2024 00:33:25,07-02-2024 00:33:27,2.568s,PASSED
"callTestCase(findTestCase(""Local and Global Variables/TC_Validate OHRM Login_Login Success_001""), [""url"":"""", ""username"":"""", ""password"":""""], CONTINUE_ON_FAILURE)",Chrome 121.0.0.0,,,07-02-2024 00:33:27,07-02-2024 00:33:31,3.613s,PASSED
"click(findTestObject(""OrangeHRM_OR/Page_OHRM_Admin/a_Admin_navigation_link""))",Chrome 121.0.0.0,,,07-02-2024 00:33:31,07-02-2024 00:33:33,1.899s,PASSED
"verifyElementVisible(findTestObject(""OrangeHRM_OR/Page_OHRM_Dashboard/h6_Admin""))",Chrome 121.0.0.0,,,07-02-2024 00:33:33,07-02-2024 00:33:34,1.134s,PASSED
delay(2),Chrome 121.0.0.0,,,07-02-2024 00:33:34,07-02-2024 00:33:36,2.009s,PASSED
"click(findTestObject(""OrangeHRM_OR/Page_OHRM_PIM/a_PIM""))",Chrome 121.0.0.0,,,07-02-2024 00:33:36,07-02-2024 00:33:37,0.915s,PASSED
"waitForElementPresent(findTestObject(""OrangeHRM_OR/Page_OHRM_Dashboard/h6_PIM""), 2)",Chrome 121.0.0.0,,,07-02-2024 00:33:37,07-02-2024 00:33:38,1.574s,PASSED
delay(2),Chrome 121.0.0.0,,,07-02-2024 00:33:38,07-02-2024 00:33:40,2.005s,PASSED
back(),Chrome 121.0.0.0,,,07-02-2024 00:33:40,07-02-2024 00:33:40,0.020s,PASSED
"verifyElementPresent(findTestObject(""OrangeHRM_OR/Page_OHRM_Dashboard/h6_Admin""), 0)",Chrome 121.0.0.0,,,07-02-2024 00:33:40,07-02-2024 00:33:41,0.247s,PASSED
delay(2),Chrome 121.0.0.0,,,07-02-2024 00:33:41,07-02-2024 00:33:43,2.012s,PASSED
forward(),Chrome 121.0.0.0,,,07-02-2024 00:33:43,07-02-2024 00:33:43,0.019s,PASSED
"verifyElementText(findTestObject(""OrangeHRM_OR/Page_OHRM_Dashboard/h6_PIM""), ""PIM"")",Chrome 121.0.0.0,,,07-02-2024 00:33:43,07-02-2024 00:33:43,0.260s,PASSED
out.println(getWindowIndex()),Chrome 121.0.0.0,,,07-02-2024 00:33:43,07-02-2024 00:33:43,0.017s,PASSED
out.println(getWindowTitle()),Chrome 121.0.0.0,,,07-02-2024 00:33:43,07-02-2024 00:33:43,0.008s,PASSED
"click(findTestObject(""OrangeHRM_OR/Page_OHRM_Dashboard/a_Leave""))",Chrome 121.0.0.0,,,07-02-2024 00:33:43,07-02-2024 00:33:44,0.959s,PASSED
"verifyTextPresent(""Leave"", false)",Chrome 121.0.0.0,,,07-02-2024 00:33:44,07-02-2024 00:33:44,0.247s,FAILED
delay(2),Chrome 121.0.0.0,,,07-02-2024 00:33:44,07-02-2024 00:33:46,2.013s,PASSED
"click(findTestObject(""OrangeHRM_OR/Page_OHRM_Dashboard/a_Time""))",Chrome 121.0.0.0,,,07-02-2024 00:33:46,07-02-2024 00:33:47,0.949s,PASSED
"verifyElementNotVisible(findTestObject(""OrangeHRM_OR/Page_OHRM_Dashboard/h6_Dashboard""), CONTINUE_ON_FAILURE)",Chrome 121.0.0.0,,,07-02-2024 00:33:47,07-02-2024 00:33:48,1.257s,FAILED
"verifyTextNotPresent(""Admin / User Management"", false)",Chrome 121.0.0.0,,,07-02-2024 00:33:48,07-02-2024 00:33:49,0.260s,PASSED
delay(2),Chrome 121.0.0.0,,,07-02-2024 00:33:49,07-02-2024 00:33:51,2.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,07-02-2024 00:33:51,07-02-2024 00:33:52,1.569s,PASSED
